COUNTRY,SECTOR,SUBSECTOR,ENERGY_CARRIER,PROPERTY,UNIT,YEAR,VALUE
SK,Industry,Metals,Hydrogen,Energy Demand,TWh,2019,0
DK,Industry,Aluminium,Methane,Energy Demand,TWh,2019,0
SK,Industry,Metals,Heat,Energy Demand,TWh,2019,0.014722222
SK,Industry,Metals,Biofuels,Energy Demand,TWh,2019,0
SK,Industry,Metals,Solids,Energy Demand,TWh,2019,0
SK,Industry,Metals,Liquids,Energy Demand,TWh,2019,0
SK,Industry,Metals,Others,Energy Demand,TWh,2019,0
SK,Industry,Others,Electricity,Energy Demand,TWh,2019,5.233
SK,Industry,Others,Hydrogen,Energy Demand,TWh,2019,0
EE,Industry,Aluminium,Methane,Energy Demand,TWh,2019,0
SK,Industry,Others,Heat,Energy Demand,TWh,2019,0.212222222
SK,Industry,Others,Biofuels,Energy Demand,TWh,2019,0.539722222
SK,Industry,Others,Solids,Energy Demand,TWh,2019,0.957667778
SK,Industry,Others,Liquids,Energy Demand,TWh,2019,0.7894
SK,Industry,Others,Others,Energy Demand,TWh,2019,0
ES,Industry,Aluminium,Methane,Energy Demand,TWh,2019,0.248518519
SK,Industry,Paper,Electricity,Energy Demand,TWh,2019,0.778
SK,Industry,Paper,Hydrogen,Energy Demand,TWh,2019,0
FI,Industry,Aluminium,Methane,Energy Demand,TWh,2019,0
SK,Industry,Paper,Heat,Energy Demand,TWh,2019,0.385
SK,Industry,Paper,Biofuels,Energy Demand,TWh,2019,4.006944444
SK,Industry,Paper,Solids,Energy Demand,TWh,2019,0
SK,Industry,Paper,Liquids,Energy Demand,TWh,2019,0.011222222
SK,Industry,Paper,Others,Energy Demand,TWh,2019,0
SK,Industry,Refineries,Electricity,Energy Demand,TWh,2019,0.497
SK,Industry,Refineries,Hydrogen,Energy Demand,TWh,2019,0
FR,Industry,Aluminium,Methane,Energy Demand,TWh,2019,0.485740741
SK,Industry,Refineries,Heat,Energy Demand,TWh,2019,0
SK,Industry,Refineries,Biofuels,Energy Demand,TWh,2019,0
SK,Industry,Refineries,Solids,Energy Demand,TWh,2019,0
SK,Industry,Refineries,Liquids,Energy Demand,TWh,2019,3.25179
SK,Industry,Refineries,Others,Energy Demand,TWh,2019,0
GR,Industry,Aluminium,Methane,Energy Demand,TWh,2019,0.205592593
SK,Industry,Steel,Electricity,Energy Demand,TWh,2019,2.427
SK,Industry,Steel,Hydrogen,Energy Demand,TWh,2019,0
HR,Industry,Aluminium,Methane,Energy Demand,TWh,2019,0
SK,Industry,Steel,Heat,Energy Demand,TWh,2019,0.481111111
SK,Industry,Steel,Biofuels,Energy Demand,TWh,2019,0.070277778
SK,Industry,Steel,Solids,Energy Demand,TWh,2019,10.21454889
SK,Industry,Steel,Liquids,Energy Demand,TWh,2019,0.011697778
SK,Industry,Steel,Others,Energy Demand,TWh,2019,0
SK,Industry,Datacenters,Electricity,Energy Demand,TWh,2019,0.908888889
UK,Industry,Total,Electricity,Energy Demand,TWh,2019,99.85286861
UK,Industry,Total,Hydrogen,Energy Demand,TWh,2019,0
HU,Industry,Aluminium,Methane,Energy Demand,TWh,2019,0
UK,Industry,Total,Heat,Energy Demand,TWh,2019,11.53028194
UK,Industry,Total,Biofuels,Energy Demand,TWh,2019,11.10888889
UK,Industry,Total,Solids,Energy Demand,TWh,2019,18.54823028
UK,Industry,Total,Liquids,Energy Demand,TWh,2019,71.02214194
UK,Industry,Total,Others,Energy Demand,TWh,2019,0
IE,Industry,Aluminium,Methane,Energy Demand,TWh,2019,0
UK,Industry,Aluminium,Electricity,Energy Demand,TWh,2019,0.625083333
UK,Industry,Aluminium,Hydrogen,Energy Demand,TWh,2019,0
IT,Industry,Aluminium,Methane,Energy Demand,TWh,2019,0
UK,Industry,Aluminium,Heat,Energy Demand,TWh,2019,0
UK,Industry,Aluminium,Biofuels,Energy Demand,TWh,2019,0
UK,Industry,Aluminium,Solids,Energy Demand,TWh,2019,0
UK,Industry,Aluminium,Liquids,Energy Demand,TWh,2019,0
UK,Industry,Aluminium,Others,Energy Demand,TWh,2019,0
UK,Industry,Chemicals,Electricity,Energy Demand,TWh,2019,14.66043368
UK,Industry,Chemicals,Hydrogen,Energy Demand,TWh,2019,0
LT,Industry,Aluminium,Methane,Energy Demand,TWh,2019,0
UK,Industry,Chemicals,Heat,Energy Demand,TWh,2019,2.588788333
UK,Industry,Chemicals,Biofuels,Energy Demand,TWh,2019,0.310833333
UK,Industry,Chemicals,Solids,Energy Demand,TWh,2019,0.387405
UK,Industry,Chemicals,Liquids,Energy Demand,TWh,2019,1.345021667
UK,Industry,Chemicals,Others,Energy Demand,TWh,2019,0
LU,Industry,Aluminium,Methane,Energy Demand,TWh,2019,0
UK,Industry,Fertilizers,Electricity,Energy Demand,TWh,2019,0.30390826
UK,Industry,Fertilizers,Hydrogen,Energy Demand,TWh,2019,0
LV,Industry,Aluminium,Methane,Energy Demand,TWh,2019,0
UK,Industry,Fertilizers,Heat,Energy Demand,TWh,2019,0
UK,Industry,Fertilizers,Biofuels,Energy Demand,TWh,2019,0
UK,Industry,Fertilizers,Solids,Energy Demand,TWh,2019,0
UK,Industry,Fertilizers,Liquids,Energy Demand,TWh,2019,0
UK,Industry,Fertilizers,Others,Energy Demand,TWh,2019,0
MT,Industry,Aluminium,Methane,Energy Demand,TWh,2019,0
UK,Industry,Food,Electricity,Energy Demand,TWh,2019,11.47203306
UK,Industry,Food,Hydrogen,Energy Demand,TWh,2019,0
NL,Industry,Aluminium,Methane,Energy Demand,TWh,2019,0.169444444
UK,Industry,Food,Heat,Energy Demand,TWh,2019,0.191706111
UK,Industry,Food,Biofuels,Energy Demand,TWh,2019,0.543055556
UK,Industry,Food,Solids,Energy Demand,TWh,2019,0.416101667
UK,Industry,Food,Liquids,Energy Demand,TWh,2019,1.306558333
UK,Industry,Food,Others,Energy Demand,TWh,2019,0
UK,Industry,Metals,Electricity,Energy Demand,TWh,2019,3.284942778
UK,Industry,Metals,Hydrogen,Energy Demand,TWh,2019,0
PL,Industry,Aluminium,Methane,Energy Demand,TWh,2019,0
UK,Industry,Metals,Heat,Energy Demand,TWh,2019,0
UK,Industry,Metals,Biofuels,Energy Demand,TWh,2019,0
UK,Industry,Metals,Solids,Energy Demand,TWh,2019,0.1937025
UK,Industry,Metals,Liquids,Energy Demand,TWh,2019,0.083394444
UK,Industry,Metals,Others,Energy Demand,TWh,2019,0
UK,Industry,Others,Electricity,Energy Demand,TWh,2019,50.99255778
UK,Industry,Others,Hydrogen,Energy Demand,TWh,2019,0
PT,Industry,Aluminium,Methane,Energy Demand,TWh,2019,0
UK,Industry,Others,Heat,Energy Demand,TWh,2019,5.042132778
UK,Industry,Others,Biofuels,Energy Demand,TWh,2019,5.556944445
UK,Industry,Others,Solids,Energy Demand,TWh,2019,8.35073
UK,Industry,Others,Liquids,Energy Demand,TWh,2019,29.17693944
UK,Industry,Others,Others,Energy Demand,TWh,2019,0
RO,Industry,Aluminium,Methane,Energy Demand,TWh,2019,0.316296296
UK,Industry,Paper,Electricity,Energy Demand,TWh,2019,10.17482806
UK,Industry,Paper,Hydrogen,Energy Demand,TWh,2019,0
SE,Industry,Aluminium,Methane,Energy Demand,TWh,2019,0.081925
UK,Industry,Paper,Heat,Energy Demand,TWh,2019,0.001743889
AT,Transport,Cars,Electricity,Energy Demand,TWh,2019,0.010075407
BE,Transport,Cars,Electricity,Energy Demand,TWh,2019,0.074771992
BG,Transport,Cars,Electricity,Energy Demand,TWh,2019,0.005514086
CY,Transport,Cars,Electricity,Energy Demand,TWh,2019,0
CZ,Transport,Cars,Electricity,Energy Demand,TWh,2019,0.015354328
DE,Transport,Cars,Electricity,Energy Demand,TWh,2019,0.27344209
DK,Transport,Cars,Electricity,Energy Demand,TWh,2019,0.045941569
EE,Transport,Cars,Electricity,Energy Demand,TWh,2019,0.00514243
ES,Transport,Cars,Electricity,Energy Demand,TWh,2019,0.071911286
FI,Transport,Cars,Electricity,Energy Demand,TWh,2019,0.038596025
FR,Transport,Cars,Electricity,Energy Demand,TWh,2019,0.221181771
GR,Transport,Cars,Electricity,Energy Demand,TWh,2019,0.001036847
HR,Transport,Cars,Electricity,Energy Demand,TWh,2019,0.000528441
HU,Transport,Cars,Electricity,Energy Demand,TWh,2019,0.007617088
IE,Transport,Cars,Electricity,Energy Demand,TWh,2019,0.013688996
IT,Transport,Cars,Electricity,Energy Demand,TWh,2019,0.049358326
LT,Transport,Cars,Electricity,Energy Demand,TWh,2019,0.008195645
LU,Transport,Cars,Electricity,Energy Demand,TWh,2019,0.005054319
LV,Transport,Cars,Electricity,Energy Demand,TWh,2019,0.000787655
MT,Transport,Cars,Electricity,Energy Demand,TWh,2019,0.001279274
NL,Transport,Cars,Electricity,Energy Demand,TWh,2019,0.367278621
PL,Transport,Cars,Electricity,Energy Demand,TWh,2019,0.002451822
PT,Transport,Cars,Electricity,Energy Demand,TWh,2019,0.006014496
RO,Transport,Cars,Electricity,Energy Demand,TWh,2019,0.008868655
SE,Transport,Cars,Electricity,Energy Demand,TWh,2019,0.214394306
SI,Transport,Cars,Electricity,Energy Demand,TWh,2019,0.000802087
SK,Transport,Cars,Electricity,Energy Demand,TWh,2019,0.000211159
UK,Transport,Cars,Electricity,Energy Demand,TWh,2019,0.230929848
EU,Transport,Cars,Electricity,Energy Demand,TWh,2019,1.44949872
AT,Transport,Cars,Hydrogen,Energy Demand,TWh,2019,0
BE,Transport,Cars,Hydrogen,Energy Demand,TWh,2019,0
BG,Transport,Cars,Hydrogen,Energy Demand,TWh,2019,0
CY,Transport,Cars,Hydrogen,Energy Demand,TWh,2019,0
CZ,Transport,Cars,Hydrogen,Energy Demand,TWh,2019,0
DE,Transport,Cars,Hydrogen,Energy Demand,TWh,2019,0
DK,Transport,Cars,Hydrogen,Energy Demand,TWh,2019,0
EE,Transport,Cars,Hydrogen,Energy Demand,TWh,2019,0
ES,Transport,Cars,Hydrogen,Energy Demand,TWh,2019,0
FI,Transport,Cars,Hydrogen,Energy Demand,TWh,2019,0
FR,Transport,Cars,Hydrogen,Energy Demand,TWh,2019,0
GR,Transport,Cars,Hydrogen,Energy Demand,TWh,2019,0
HR,Transport,Cars,Hydrogen,Energy Demand,TWh,2019,0
HU,Transport,Cars,Hydrogen,Energy Demand,TWh,2019,0
IE,Transport,Cars,Hydrogen,Energy Demand,TWh,2019,0
IT,Transport,Cars,Hydrogen,Energy Demand,TWh,2019,0
LT,Transport,Cars,Hydrogen,Energy Demand,TWh,2019,0
LU,Transport,Cars,Hydrogen,Energy Demand,TWh,2019,0
LV,Transport,Cars,Hydrogen,Energy Demand,TWh,2019,0
MT,Transport,Cars,Hydrogen,Energy Demand,TWh,2019,0
NL,Transport,Cars,Hydrogen,Energy Demand,TWh,2019,0
PL,Transport,Cars,Hydrogen,Energy Demand,TWh,2019,0
PT,Transport,Cars,Hydrogen,Energy Demand,TWh,2019,0
RO,Transport,Cars,Hydrogen,Energy Demand,TWh,2019,0
SE,Transport,Cars,Hydrogen,Energy Demand,TWh,2019,0
SI,Transport,Cars,Hydrogen,Energy Demand,TWh,2019,0
SK,Transport,Cars,Hydrogen,Energy Demand,TWh,2019,0
UK,Transport,Cars,Hydrogen,Energy Demand,TWh,2019,0
EU,Transport,Cars,Hydrogen,Energy Demand,TWh,2019,0
AT,Transport,Cars,Methane,Energy Demand,TWh,2019,0.046915299
BE,Transport,Cars,Methane,Energy Demand,TWh,2019,0.161559613
BG,Transport,Cars,Methane,Energy Demand,TWh,2019,0.675811696
CY,Transport,Cars,Methane,Energy Demand,TWh,2019,0
CZ,Transport,Cars,Methane,Energy Demand,TWh,2019,0.151502191
DE,Transport,Cars,Methane,Energy Demand,TWh,2019,1.59346965
DK,Transport,Cars,Methane,Energy Demand,TWh,2019,9.90E-05
EE,Transport,Cars,Methane,Energy Demand,TWh,2019,0.02297597
ES,Transport,Cars,Methane,Energy Demand,TWh,2019,0.519117993
FI,Transport,Cars,Methane,Energy Demand,TWh,2019,0.045260017
FR,Transport,Cars,Methane,Energy Demand,TWh,2019,0.032204434
GR,Transport,Cars,Methane,Energy Demand,TWh,2019,0.036928335
HR,Transport,Cars,Methane,Energy Demand,TWh,2019,0.000639169
HU,Transport,Cars,Methane,Energy Demand,TWh,2019,0.019163133
IE,Transport,Cars,Methane,Energy Demand,TWh,2019,0
IT,Transport,Cars,Methane,Energy Demand,TWh,2019,7.958019452
LT,Transport,Cars,Methane,Energy Demand,TWh,2019,0.000244143
LU,Transport,Cars,Methane,Energy Demand,TWh,2019,0
LV,Transport,Cars,Methane,Energy Demand,TWh,2019,0.000973212
MT,Transport,Cars,Methane,Energy Demand,TWh,2019,0
NL,Transport,Cars,Methane,Energy Demand,TWh,2019,0
PL,Transport,Cars,Methane,Energy Demand,TWh,2019,0.023630793
PT,Transport,Cars,Methane,Energy Demand,TWh,2019,0.000311891
RO,Transport,Cars,Methane,Energy Demand,TWh,2019,0
SE,Transport,Cars,Methane,Energy Demand,TWh,2019,0.393889274
SI,Transport,Cars,Methane,Energy Demand,TWh,2019,0.003517075
SK,Transport,Cars,Methane,Energy Demand,TWh,2019,0
UK,Transport,Cars,Methane,Energy Demand,TWh,2019,0
EU,Transport,Cars,Methane,Energy Demand,TWh,2019,11.68623234
AT,Transport,Cars,Heat,Energy Demand,TWh,2019,0
BE,Transport,Cars,Heat,Energy Demand,TWh,2019,0
BG,Transport,Cars,Heat,Energy Demand,TWh,2019,0
CY,Transport,Cars,Heat,Energy Demand,TWh,2019,0
CZ,Transport,Cars,Heat,Energy Demand,TWh,2019,0
DE,Transport,Cars,Heat,Energy Demand,TWh,2019,0
DK,Transport,Cars,Heat,Energy Demand,TWh,2019,0
EE,Transport,Cars,Heat,Energy Demand,TWh,2019,0
ES,Transport,Cars,Heat,Energy Demand,TWh,2019,0
FI,Transport,Cars,Heat,Energy Demand,TWh,2019,0
FR,Transport,Cars,Heat,Energy Demand,TWh,2019,0
GR,Transport,Cars,Heat,Energy Demand,TWh,2019,0
HR,Transport,Cars,Heat,Energy Demand,TWh,2019,0
HU,Transport,Cars,Heat,Energy Demand,TWh,2019,0
IE,Transport,Cars,Heat,Energy Demand,TWh,2019,0
IT,Transport,Cars,Heat,Energy Demand,TWh,2019,0
LT,Transport,Cars,Heat,Energy Demand,TWh,2019,0
LU,Transport,Cars,Heat,Energy Demand,TWh,2019,0
LV,Transport,Cars,Heat,Energy Demand,TWh,2019,0
MT,Transport,Cars,Heat,Energy Demand,TWh,2019,0
NL,Transport,Cars,Heat,Energy Demand,TWh,2019,0
PL,Transport,Cars,Heat,Energy Demand,TWh,2019,0
PT,Transport,Cars,Heat,Energy Demand,TWh,2019,0
RO,Transport,Cars,Heat,Energy Demand,TWh,2019,0
SE,Transport,Cars,Heat,Energy Demand,TWh,2019,0
SI,Transport,Cars,Heat,Energy Demand,TWh,2019,0
SK,Transport,Cars,Heat,Energy Demand,TWh,2019,0
UK,Transport,Cars,Heat,Energy Demand,TWh,2019,0
EU,Transport,Cars,Heat,Energy Demand,TWh,2019,0
AT,Transport,Cars,Biofuels,Energy Demand,TWh,2019,0
BE,Transport,Cars,Biofuels,Energy Demand,TWh,2019,0
BG,Transport,Cars,Biofuels,Energy Demand,TWh,2019,0
CY,Transport,Cars,Biofuels,Energy Demand,TWh,2019,0
CZ,Transport,Cars,Biofuels,Energy Demand,TWh,2019,0
DE,Transport,Cars,Biofuels,Energy Demand,TWh,2019,0
DK,Transport,Cars,Biofuels,Energy Demand,TWh,2019,0
EE,Transport,Cars,Biofuels,Energy Demand,TWh,2019,0
ES,Transport,Cars,Biofuels,Energy Demand,TWh,2019,0
FI,Transport,Cars,Biofuels,Energy Demand,TWh,2019,0
FR,Transport,Cars,Biofuels,Energy Demand,TWh,2019,0
GR,Transport,Cars,Biofuels,Energy Demand,TWh,2019,0
HR,Transport,Cars,Biofuels,Energy Demand,TWh,2019,0
HU,Transport,Cars,Biofuels,Energy Demand,TWh,2019,0
IE,Transport,Cars,Biofuels,Energy Demand,TWh,2019,0
IT,Transport,Cars,Biofuels,Energy Demand,TWh,2019,0
LT,Transport,Cars,Biofuels,Energy Demand,TWh,2019,0
LU,Transport,Cars,Biofuels,Energy Demand,TWh,2019,0
LV,Transport,Cars,Biofuels,Energy Demand,TWh,2019,0
MT,Transport,Cars,Biofuels,Energy Demand,TWh,2019,0
NL,Transport,Cars,Biofuels,Energy Demand,TWh,2019,0
PL,Transport,Cars,Biofuels,Energy Demand,TWh,2019,0
PT,Transport,Cars,Biofuels,Energy Demand,TWh,2019,0
RO,Transport,Cars,Biofuels,Energy Demand,TWh,2019,0
SE,Transport,Cars,Biofuels,Energy Demand,TWh,2019,0
SI,Transport,Cars,Biofuels,Energy Demand,TWh,2019,0
SK,Transport,Cars,Biofuels,Energy Demand,TWh,2019,0
UK,Transport,Cars,Biofuels,Energy Demand,TWh,2019,0
EU,Transport,Cars,Biofuels,Energy Demand,TWh,2019,0
AT,Transport,Cars,Solids,Energy Demand,TWh,2019,0
BE,Transport,Cars,Solids,Energy Demand,TWh,2019,0
BG,Transport,Cars,Solids,Energy Demand,TWh,2019,0
CY,Transport,Cars,Solids,Energy Demand,TWh,2019,0
CZ,Transport,Cars,Solids,Energy Demand,TWh,2019,0
DE,Transport,Cars,Solids,Energy Demand,TWh,2019,0
DK,Transport,Cars,Solids,Energy Demand,TWh,2019,0
EE,Transport,Cars,Solids,Energy Demand,TWh,2019,0
ES,Transport,Cars,Solids,Energy Demand,TWh,2019,0
FI,Transport,Cars,Solids,Energy Demand,TWh,2019,0
FR,Transport,Cars,Solids,Energy Demand,TWh,2019,0
GR,Transport,Cars,Solids,Energy Demand,TWh,2019,0
HR,Transport,Cars,Solids,Energy Demand,TWh,2019,0
HU,Transport,Cars,Solids,Energy Demand,TWh,2019,0
IE,Transport,Cars,Solids,Energy Demand,TWh,2019,0
IT,Transport,Cars,Solids,Energy Demand,TWh,2019,0
LT,Transport,Cars,Solids,Energy Demand,TWh,2019,0
LU,Transport,Cars,Solids,Energy Demand,TWh,2019,0
LV,Transport,Cars,Solids,Energy Demand,TWh,2019,0
MT,Transport,Cars,Solids,Energy Demand,TWh,2019,0
NL,Transport,Cars,Solids,Energy Demand,TWh,2019,0
PL,Transport,Cars,Solids,Energy Demand,TWh,2019,0
PT,Transport,Cars,Solids,Energy Demand,TWh,2019,0
RO,Transport,Cars,Solids,Energy Demand,TWh,2019,0
SE,Transport,Cars,Solids,Energy Demand,TWh,2019,0
SI,Transport,Cars,Solids,Energy Demand,TWh,2019,0
SK,Transport,Cars,Solids,Energy Demand,TWh,2019,0
UK,Transport,Cars,Solids,Energy Demand,TWh,2019,0
EU,Transport,Cars,Solids,Energy Demand,TWh,2019,0
AT,Transport,Cars,Liquids,Energy Demand,TWh,2019,65.60565723
BE,Transport,Cars,Liquids,Energy Demand,TWh,2019,71.30677496
UK,Industry,Refineries,Liquids,Energy Demand,TWh,2019,38.65746722
BG,Transport,Cars,Liquids,Energy Demand,TWh,2019,28.0920942
CZ,Transport,Cars,Liquids,Energy Demand,TWh,2019,50.51825601
DE,Transport,Cars,Liquids,Energy Demand,TWh,2019,461.2949199
DK,Transport,Cars,Liquids,Energy Demand,TWh,2019,33.31392395
CY,Transport,Cars,Liquids,Energy Demand,TWh,2019,6.178563597
ES,Transport,Cars,Liquids,Energy Demand,TWh,2019,240.1965323
EE,Transport,Cars,Liquids,Energy Demand,TWh,2019,7.114469371
FI,Transport,Cars,Liquids,Energy Demand,TWh,2019,32.45916744
FR,Transport,Cars,Liquids,Energy Demand,TWh,2019,339.175994
GR,Transport,Cars,Liquids,Energy Demand,TWh,2019,39.94620969
HR,Transport,Cars,Liquids,Energy Demand,TWh,2019,18.47784792
IE,Transport,Cars,Liquids,Energy Demand,TWh,2019,32.13244725
IT,Transport,Cars,Liquids,Energy Demand,TWh,2019,275.3018675
HU,Transport,Cars,Liquids,Energy Demand,TWh,2019,39.42705007
LT,Transport,Cars,Liquids,Energy Demand,TWh,2019,17.67809537
LU,Transport,Cars,Liquids,Energy Demand,TWh,2019,16.02739579
MT,Transport,Cars,Liquids,Energy Demand,TWh,2019,1.988001224
NL,Transport,Cars,Liquids,Energy Demand,TWh,2019,72.37900824
LV,Transport,Cars,Liquids,Energy Demand,TWh,2019,8.617789741
PT,Transport,Cars,Liquids,Energy Demand,TWh,2019,48.43958741
PL,Transport,Cars,Liquids,Energy Demand,TWh,2019,178.5631539
SE,Transport,Cars,Liquids,Energy Demand,TWh,2019,55.23831506
RO,Transport,Cars,Liquids,Energy Demand,TWh,2019,50.41574999
SI,Transport,Cars,Liquids,Energy Demand,TWh,2019,15.46932979
SK,Transport,Cars,Liquids,Energy Demand,TWh,2019,18.53294239
EU,Transport,Cars,Liquids,Energy Demand,TWh,2019,2223.891144
AT,Transport,Cars,Others,Energy Demand,TWh,2019,0
BE,Transport,Cars,Others,Energy Demand,TWh,2019,0
BG,Transport,Cars,Others,Energy Demand,TWh,2019,0
CY,Transport,Cars,Others,Energy Demand,TWh,2019,0
CZ,Transport,Cars,Others,Energy Demand,TWh,2019,0
DE,Transport,Cars,Others,Energy Demand,TWh,2019,0
DK,Transport,Cars,Others,Energy Demand,TWh,2019,0
EE,Transport,Cars,Others,Energy Demand,TWh,2019,0
ES,Transport,Cars,Others,Energy Demand,TWh,2019,0
FI,Transport,Cars,Others,Energy Demand,TWh,2019,0
FR,Transport,Cars,Others,Energy Demand,TWh,2019,0
GR,Transport,Cars,Others,Energy Demand,TWh,2019,0
HR,Transport,Cars,Others,Energy Demand,TWh,2019,0
HU,Transport,Cars,Others,Energy Demand,TWh,2019,0
IE,Transport,Cars,Others,Energy Demand,TWh,2019,0
IT,Transport,Cars,Others,Energy Demand,TWh,2019,0
LT,Transport,Cars,Others,Energy Demand,TWh,2019,0
LU,Transport,Cars,Others,Energy Demand,TWh,2019,0
LV,Transport,Cars,Others,Energy Demand,TWh,2019,0
MT,Transport,Cars,Others,Energy Demand,TWh,2019,0
NL,Transport,Cars,Others,Energy Demand,TWh,2019,0
PL,Transport,Cars,Others,Energy Demand,TWh,2019,0
PT,Transport,Cars,Others,Energy Demand,TWh,2019,0
RO,Transport,Cars,Others,Energy Demand,TWh,2019,0
SE,Transport,Cars,Others,Energy Demand,TWh,2019,0
SI,Transport,Cars,Others,Energy Demand,TWh,2019,0
SK,Transport,Cars,Others,Energy Demand,TWh,2019,0
UK,Transport,Cars,Others,Energy Demand,TWh,2019,0
EU,Transport,Cars,Others,Energy Demand,TWh,2019,0
AT,Transport,Busses,Electricity,Energy Demand,TWh,2019,0.0019257
BE,Transport,Busses,Electricity,Energy Demand,TWh,2019,0.010522853
BG,Transport,Busses,Electricity,Energy Demand,TWh,2019,0.028669849
CY,Transport,Busses,Electricity,Energy Demand,TWh,2019,0
CZ,Transport,Busses,Electricity,Energy Demand,TWh,2019,0.036004544
DE,Transport,Busses,Electricity,Energy Demand,TWh,2019,0.02328405
DK,Transport,Busses,Electricity,Energy Demand,TWh,2019,0.001954513
EE,Transport,Busses,Electricity,Energy Demand,TWh,2019,0.011279506
ES,Transport,Busses,Electricity,Energy Demand,TWh,2019,0.025553315
FI,Transport,Busses,Electricity,Energy Demand,TWh,2019,0.012968355
FR,Transport,Busses,Electricity,Energy Demand,TWh,2019,0.027643991
GR,Transport,Busses,Electricity,Energy Demand,TWh,2019,0.003605215
HR,Transport,Busses,Electricity,Energy Demand,TWh,2019,0.00068569
HU,Transport,Busses,Electricity,Energy Demand,TWh,2019,0.026748474
IE,Transport,Busses,Electricity,Energy Demand,TWh,2019,0.010673503
IT,Transport,Busses,Electricity,Energy Demand,TWh,2019,0.035973157
LT,Transport,Busses,Electricity,Energy Demand,TWh,2019,0.028469746
LU,Transport,Busses,Electricity,Energy Demand,TWh,2019,0.002480002
LV,Transport,Busses,Electricity,Energy Demand,TWh,2019,0.025437225
MT,Transport,Busses,Electricity,Energy Demand,TWh,2019,0.00014232
NL,Transport,Busses,Electricity,Energy Demand,TWh,2019,0.195625211
PL,Transport,Busses,Electricity,Energy Demand,TWh,2019,0.017652041
PT,Transport,Busses,Electricity,Energy Demand,TWh,2019,0.003337372
RO,Transport,Busses,Electricity,Energy Demand,TWh,2019,0.010231601
SE,Transport,Busses,Electricity,Energy Demand,TWh,2019,0.020448639
SI,Transport,Busses,Electricity,Energy Demand,TWh,2019,0.00051359
SK,Transport,Busses,Electricity,Energy Demand,TWh,2019,0.023349954
UK,Transport,Busses,Electricity,Energy Demand,TWh,2019,0.064373026
EU,Transport,Busses,Electricity,Energy Demand,TWh,2019,0.585180416
